date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:49:39	283/283	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Sep%202022%2002:57:40%20GMT	https://copaga.club/mlm/images/facebook-mini-u828.png	C:/My%20Web%20Sites/Copaga%202/copaga.club/mlm/images/facebook-mini-u828.png	(from https://copaga.club/mlm/css/style.css)
16:49:39	564130/564130	---M--	200	added ('OK')	image/jpeg	etag:%226324ff17-89ba2%22	https://cdn.networkwealthclub.com/_common/images/copaga/she-found.jpg	C:/My%20Web%20Sites/Copaga%202/cdn.networkwealthclub.com/_common/images/copaga/she-found.jpg	(from https://copaga.club/mlm/css/style.css)
16:49:39	396/396	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Sep%202022%2002:57:40%20GMT	https://copaga.club/mlm/images/twitter-mini-u834.png	C:/My%20Web%20Sites/Copaga%202/copaga.club/mlm/images/twitter-mini-u834.png	(from https://copaga.club/mlm/css/style.css)
16:49:40	510/510	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Sep%202022%2002:57:40%20GMT	https://copaga.club/mlm/images/google-mini-u832.png	C:/My%20Web%20Sites/Copaga%202/copaga.club/mlm/images/google-mini-u832.png	(from https://copaga.club/mlm/css/style.css)
16:49:40	323/323	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Sep%202022%2002:57:40%20GMT	https://copaga.club/mlm/images/arrow-mini-u830.png	C:/My%20Web%20Sites/Copaga%202/copaga.club/mlm/images/arrow-mini-u830.png	(from https://copaga.club/mlm/css/style.css)
16:49:41	7963/7963	---M--	200	added ('OK')	image/png	date:Fri,%2014%20Aug%202015%2016:34:09%20GMT	https://nationalwealthcenter.com/a/images/whitepaneltop.png	C:/My%20Web%20Sites/Copaga%202/nationalwealthcenter.com/a/images/whitepaneltop.png	(from https://copaga.club/mlm/css/style.css)
16:49:42	2927/2927	---M--	200	added ('OK')	image/png	date:Fri,%2014%20Aug%202015%2016:34:10%20GMT	https://nationalwealthcenter.com/a/images/whitepaneltopup.png	C:/My%20Web%20Sites/Copaga%202/nationalwealthcenter.com/a/images/whitepaneltopup.png	(from https://copaga.club/mlm/css/style.css)
16:49:42	2927/2927	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Sep%202022%2002:57:38%20GMT	https://copaga.club/mlm/images/whitepaneltopup.png	C:/My%20Web%20Sites/Copaga%202/copaga.club/mlm/images/whitepaneltopup.png	(from https://copaga.club/mlm/css/style.css)
16:49:43	2921/2921	---M--	200	added ('OK')	image/png	date:Fri,%2014%20Aug%202015%2016:34:08%20GMT	https://nationalwealthcenter.com/a/images/whitepanelbottom.png	C:/My%20Web%20Sites/Copaga%202/nationalwealthcenter.com/a/images/whitepanelbottom.png	(from https://copaga.club/mlm/css/style.css)
16:49:43	3089/3089	---M--	200	added ('OK')	image/png	date:Fri,%2014%20Aug%202015%2016:34:09%20GMT	https://nationalwealthcenter.com/a/images/whitepanelbottomdownwh.png	C:/My%20Web%20Sites/Copaga%202/nationalwealthcenter.com/a/images/whitepanelbottomdownwh.png	(from https://copaga.club/mlm/css/style.css)
16:49:44	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Oct%202022%2011:49:44%20GMT	https://copaga.club/mlm/images/bx_loader.gif	C:/My%20Web%20Sites/Copaga%202/copaga.club/mlm/images/bx_loader.gif	(from https://copaga.club/mlm/css/jquerybxslider.css)
16:49:45	1208/1208	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Sep%202022%2002:57:40%20GMT	https://copaga.club/mlm/images/arrow-left-u598-r.png	C:/My%20Web%20Sites/Copaga%202/copaga.club/mlm/images/arrow-left-u598-r.png	(from https://copaga.club/mlm/css/jquerybxslider.css)
16:49:45	1190/1190	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Sep%202022%2002:57:40%20GMT	https://copaga.club/mlm/images/arrow-right-u566-r.png	C:/My%20Web%20Sites/Copaga%202/copaga.club/mlm/images/arrow-right-u566-r.png	(from https://copaga.club/mlm/css/jquerybxslider.css)
16:49:46	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Oct%202022%2011:49:46%20GMT	https://copaga.club/mlm/images/controls.png	C:/My%20Web%20Sites/Copaga%202/copaga.club/mlm/images/controls.png	(from https://copaga.club/mlm/css/jquerybxslider.css)
